make,model,manufactured,type_of_vehicle,transmission,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,price,reg_year,almost new car,coe car,consignment car,direct owner sale,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
41,157,2009.0,5,0,195.0,2,2893.0,6.0,24600.0,39563,3390.0,18784.0,116000.0,80382.0,80382.0,2,116800.0,2009,0,1,0,1,0,0,1,0,0,0,0,0,0,0
55,522,2019.0,7,0,235.0,2,1969.0,2.0,29610.0,40001,1176.0,82961.0,72000.0,65550.0,89990.0,2,192800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,265,2016.0,0,0,92.0,2,1395.0,2.0,16430.0,52301,624.0,20047.0,74777.0,23775.0,15285.0,2,41800.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,142,2006.0,1,0,105.0,2,1796.0,6.0,12590.0,52008,1461.0,14876.0,210359.0,38866.0,42753.0,2,35998.0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,15,2016.0,3,0,85.0,0,1496.0,1.0,15850.0,50000,1082.0,26489.0,121000.0,30775.0,25085.0,2,48800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,499,2016.0,3,0,134.0,2,2493.0,2.0,29840.0,49000,1792.0,33090.0,88979.0,36954.0,43736.0,2,76888.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,239,2016.0,2,0,92.0,2,999.0,1.0,11860.0,42339,392.0,24148.0,80000.0,19237.0,14237.0,2,48888.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,385,2021.0,7,0,183.0,3,1984.0,1.0,23980.0,106001,1194.0,120669.0,35519.0,40345.0,48483.0,2,215000.0,2022,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3,99,2017.0,1,0,140.0,2,1984.0,1.0,20270.0,48109,1194.0,42090.0,82000.0,37954.0,40136.0,2,87500.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,506,2023.0,3,0,103.0,3,1797.0,1.0,21340.0,102338,974.0,123131.0,11.0,28401.0,31762.0,2,222988.0,2024,1,0,0,0,1,0,1,0,1,0,0,0,0,0
16,291,2006.0,5,1,162.0,2,1998.0,6.0,34150.0,48479,1815.0,9895.0,192000.0,31763.0,34940.0,2,69800.0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,515,2020.0,7,0,135.0,2,1998.0,1.0,22900.0,40989,1210.0,65881.0,83110.0,44437.0,54212.0,2,167998.0,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,45,2017.0,1,0,185.0,2,1998.0,3.0,26770.0,57414,1210.0,59793.0,69000.0,49745.0,61643.0,2,122800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,507,2015.0,3,0,105.0,2,1797.0,2.0,16670.0,60001,974.0,18510.0,128000.0,18113.0,18113.0,2,32800.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,97,2015.0,1,0,125.0,2,1798.0,3.0,14960.0,60001,976.0,21358.0,110000.0,27608.0,25652.0,2,30900.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,181,2021.0,2,0,96.0,2,1598.0,1.0,13920.0,63000,742.0,62079.0,43800.0,19346.0,19346.0,2,114800.0,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,204,2017.0,3,0,129.0,2,2356.0,2.0,22140.0,42661,1630.0,37321.0,106000.0,29567.0,33394.0,2,97800.0,2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,368,2018.0,6,0,162.0,2,1984.0,2.0,20400.0,32429,1194.0,47245.0,52500.0,40007.0,48010.0,2,109800.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
18,216,2016.0,2,0,93.0,2,1591.0,2.0,12350.0,49430,738.0,20739.0,85000.0,12242.0,12242.0,2,39588.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,243,2018.0,3,0,101.0,3,1496.0,1.0,18340.0,39401,682.0,32399.0,58000.0,26596.0,19235.0,2,97800.0,2019,0,0,0,0,1,0,0,0,1,1,0,0,0,0
16,472,2008.0,3,0,103.0,2,1799.0,4.0,11520.0,33018,1467.0,15722.0,169188.0,21425.0,21425.0,2,54888.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,437,2020.0,7,0,136.0,2,2359.0,1.0,18580.0,41805,1634.0,53936.0,63719.0,34437.0,40212.0,2,125800.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,447,2018.0,3,0,73.0,3,1496.0,3.0,16330.0,38700,682.0,20850.0,103500.0,25639.0,7895.0,2,69800.0,2018,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52,503,2019.0,2,0,79.0,2,1496.0,1.0,13010.0,25920,682.0,21877.0,69191.0,13936.0,13936.0,2,67800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,165,2007.0,2,0,92.0,2,1595.0,5.0,12350.0,41994,1110.0,13875.0,166400.0,18605.0,20466.0,2,40800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,340,2022.0,7,0,137.0,3,1998.0,1.0,31120.0,118001,1210.0,140309.0,7000.0,53264.0,73202.0,2,308888.0,2023,0,0,0,0,1,0,1,0,1,1,1,0,0,0
29,12,2016.0,3,0,111.0,2,1998.0,1.0,14200.0,56206,1210.0,25456.0,92177.0,20840.0,21176.0,2,42800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,365,2014.0,7,0,123.0,2,2360.0,1.0,15730.0,75801,1636.0,17121.0,110000.0,17026.0,17026.0,2,24800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,2019.0,0,0,103.0,2,1499.0,2.0,17570.0,41361,684.0,51667.0,44000.0,33822.0,39351.0,2,113800.0,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,12,2018.0,7,0,115.0,2,1998.0,3.0,11580.0,41000,1210.0,31463.0,111645.0,17394.0,17394.0,2,63188.0,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,57,2010.0,1,0,150.0,2,2497.0,5.0,12540.0,38216,2514.0,24071.0,150000.0,39742.0,39742.0,2,79000.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31,166,2023.0,1,0,96.0,3,1332.0,2.0,20590.0,106000,586.0,116566.0,8166.0,35967.0,42354.0,2,213888.0,2023,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22,161,2019.0,2,0,93.0,2,1591.0,3.0,13990.0,32725,738.0,31309.0,76000.0,19223.0,19223.0,2,81800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,12,2009.0,1,0,108.0,2,1999.0,4.0,12820.0,16784,1818.0,2566.0,123856.0,26864.0,26864.0,2,9800.0,2010,0,1,0,0,0,0,1,0,0,0,0,0,0,0
54,297,2015.0,2,0,90.0,2,1390.0,1.0,13730.0,46778,620.0,28968.0,69700.0,21562.0,22187.0,2,53800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,288,2018.0,2,0,115.0,2,1995.0,1.0,13680.0,36961,1208.0,26688.0,109000.0,13056.0,13056.0,2,71500.0,2019,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29,12,2016.0,3,0,111.0,2,1998.0,2.0,14650.0,51109,1210.0,24738.0,86000.0,19597.0,19597.0,2,47000.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,502,2015.0,7,0,96.0,2,1496.0,1.0,16940.0,58700,682.0,13378.0,128000.0,19060.0,9060.0,2,28800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,530,2006.0,5,1,252.0,2,3246.0,6.0,64150.0,52660,4155.0,13850.0,79250.0,68171.0,74989.0,2,168888.0,2007,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,212,2018.0,1,0,155.0,2,1991.0,1.0,23140.0,38501,1202.0,67796.0,120000.0,60509.0,80917.0,2,131800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,124,2016.0,2,0,57.0,2,1193.0,1.0,11680.0,50951,506.0,14907.0,26163.0,13834.0,5000.0,2,29800.0,2017,0,0,0,0,0,0,1,0,1,0,0,1,0,0
54,445,2020.0,3,0,162.0,2,1984.0,1.0,18430.0,40301,1194.0,55114.0,77650.0,34049.0,39669.0,2,135800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,183,2011.0,5,0,150.0,2,1796.0,5.0,14230.0,47316,1266.0,32538.0,121632.0,56466.0,56466.0,2,97888.0,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0
52,113,2022.0,3,0,134.0,2,2493.0,2.0,28520.0,105002,1792.0,121596.0,9800.0,41518.0,50126.0,2,268000.0,2023,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,56,2018.0,1,0,135.0,2,1998.0,2.0,19960.0,38039,1210.0,53833.0,140765.0,48753.0,60255.0,2,108000.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,221,2017.0,1,0,135.0,2,2494.0,2.0,20740.0,38000,1792.0,46174.0,58100.0,40888.0,49244.0,2,103988.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
52,188,2024.0,1,0,172.0,3,2487.0,1.0,24300.0,102334,1784.0,123779.0,80.0,44148.0,55882.0,2,269800.0,2024,1,0,0,0,1,0,1,0,1,0,0,0,0,0
31,116,2015.0,5,0,340.0,2,3982.0,2.0,88480.0,57501,3922.0,151967.0,33000.0,144727.0,232509.0,2,308000.0,2016,0,0,0,0,0,0,1,0,1,1,0,0,0,0
27,272,2009.0,5,0,298.0,2,4244.0,6.0,19840.0,35411,6498.0,17269.0,147777.0,109121.0,109121.0,2,96777.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16,165,2018.0,2,0,92.0,2,1597.0,1.0,14890.0,32699,742.0,26548.0,77000.0,20553.0,20775.0,2,69800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,79,2016.0,1,0,190.0,2,1998.0,2.0,24470.0,55100,1210.0,69865.0,134000.0,69843.0,97718.0,2,98800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,372,2020.0,7,0,215.0,3,1998.0,1.0,26230.0,49300,1210.0,88679.0,65000.0,56771.0,74188.0,2,212888.0,2021,0,0,0,0,1,0,0,0,1,1,0,0,0,0
16,204,2016.0,3,0,129.0,2,2356.0,1.0,17520.0,53001,1630.0,34675.0,98000.0,32594.0,37632.0,2,58800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,293,2007.0,1,0,153.0,2,2500.0,6.0,11250.0,50578,2700.0,18347.0,155563.0,40967.0,40967.0,2,40800.0,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,0
52,507,2017.0,3,0,105.0,2,1798.0,2.0,15810.0,57390,976.0,32876.0,135215.0,19955.0,19955.0,2,64800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,243,2018.0,3,0,101.0,3,1496.0,2.0,18400.0,36961,682.0,30848.0,65000.0,26458.0,19042.0,2,96800.0,2019,0,0,0,0,1,0,0,0,1,1,0,0,0,0
29,25,2015.0,2,0,88.0,2,1496.0,1.0,19040.0,61410,682.0,7309.0,125000.0,17485.0,7485.0,2,14800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,38,2019.0,1,0,190.0,2,1998.0,1.0,23330.0,39889,1210.0,68035.0,68451.0,51237.0,64227.0,2,149800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,39,2010.0,5,0,225.0,2,2979.0,6.0,14480.0,34935,3307.0,21449.0,20000.0,63032.0,63032.0,2,88888.0,2010,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4,177,2012.0,5,0,373.0,2,3993.0,6.0,39730.0,95025,4728.0,76489.0,57000.0,170917.0,170917.0,2,319800.0,2012,0,1,1,0,0,0,1,0,0,0,0,0,0,0
31,142,2010.0,1,0,115.0,2,1597.0,3.0,10790.0,32875,1039.0,19446.0,148000.0,31893.0,31893.0,2,63800.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54,265,2016.0,5,0,162.0,2,1984.0,2.0,23300.0,53300,1194.0,38309.0,100000.0,33866.0,39413.0,2,83800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,142,2017.0,1,0,115.0,2,1595.0,2.0,22720.0,45289,740.0,44218.0,89000.0,36252.0,42753.0,2,103800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,157,2015.0,5,1,283.0,2,3800.0,3.0,199150.0,69001,3638.0,103771.0,85577.0,111627.0,172929.0,2,350000.0,2015,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3,95,2014.0,1,0,90.0,2,1395.0,2.0,10250.0,79237,686.0,63390.0,90000.0,27212.0,15097.0,2,98590.0,2014,0,1,0,0,0,0,1,0,0,1,0,0,0,0
16,235,2018.0,0,0,101.0,3,1496.0,1.0,13960.0,33900,682.0,17162.0,67000.0,19890.0,5000.0,2,58800.0,2018,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20,205,2018.0,7,0,147.0,2,1997.0,1.0,19970.0,41000,1210.0,42103.0,71000.0,29772.0,33681.0,2,110800.0,2019,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18,125,2021.0,2,0,90.0,2,1598.0,3.0,14200.0,45001,742.0,34905.0,44000.0,18590.0,5000.0,2,100800.0,2021,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,499,2019.0,3,0,134.0,2,2494.0,1.0,32310.0,38889,1792.0,65805.0,48000.0,48189.0,59465.0,2,210777.0,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16,296,2015.0,0,0,96.0,2,1498.0,2.0,16240.0,56209,684.0,11733.0,98000.0,15189.0,10189.0,2,22800.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,116,2021.0,7,0,430.0,2,3982.0,2.0,82880.0,82001,3922.0,250094.0,25000.0,155046.0,251083.0,2,750000.0,2022,0,0,0,1,0,0,1,0,1,0,0,0,0,0
37,334,2008.0,0,0,72.0,2,1386.0,1.0,10060.0,30284,927.0,12587.0,133500.0,15350.0,15350.0,2,41800.0,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38,186,2020.0,7,0,96.0,2,1199.0,1.0,12420.0,37766,508.0,31197.0,71002.0,20012.0,10017.0,2,82888.0,2020,0,0,0,0,0,0,0,0,1,1,0,1,0,0
33,178,2016.0,0,0,100.0,2,1499.0,2.0,15190.0,56089,684.0,18426.0,116333.0,23037.0,14252.0,2,35800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,131,2010.0,0,0,85.0,2,1699.0,6.0,11250.0,33568,1290.0,19626.0,168221.0,29005.0,29005.0,2,65800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,368,2018.0,1,0,162.0,2,1984.0,3.0,19080.0,52410,1194.0,55065.0,61000.0,35940.0,42316.0,2,113800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,12,2016.0,1,0,121.0,2,1998.0,3.0,15790.0,56000,1210.0,21074.0,176000.0,19626.0,19626.0,2,38800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,400,2013.0,7,0,375.0,2,4999.0,2.0,36370.0,106916,6614.0,94057.0,48186.0,167416.0,167416.0,2,320000.0,2013,0,1,0,1,0,0,1,0,0,0,0,0,0,0
52,152,2007.0,1,0,123.0,2,2362.0,3.0,12310.0,36888,2457.0,14927.0,132188.0,32259.0,20744.0,2,49800.0,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,25,2019.0,0,0,88.0,3,1496.0,2.0,14990.0,37766,682.0,38399.0,62440.0,26881.0,19634.0,2,103800.0,2020,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52,380,2020.0,0,0,90.0,3,1798.0,2.0,16230.0,46790,976.0,43920.0,36000.0,26807.0,14530.0,2,121800.0,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16,502,2017.0,7,0,96.0,2,1496.0,1.0,14550.0,39000,682.0,23805.0,74000.0,22249.0,13149.0,2,63500.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,479,2022.0,7,0,85.0,2,999.0,1.0,14590.0,101001,392.0,98533.0,16102.0,22380.0,8332.0,2,137500.0,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18,488,2021.0,7,0,169.0,3,1598.0,1.0,22040.0,68310,742.0,64880.0,26000.0,30772.0,20081.0,2,170800.0,2021,0,0,0,0,1,0,1,0,1,1,0,1,0,0
5,31,2010.0,5,0,115.0,2,1995.0,3.0,11830.0,34935,1691.0,21698.0,159500.0,41795.0,41795.0,2,73500.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,528,2015.0,7,0,84.0,2,1600.0,3.0,15110.0,45000,744.0,16340.0,94500.0,15274.0,15274.0,2,34300.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,204,2019.0,3,0,129.0,2,2356.0,1.0,19830.0,37109,1630.0,45330.0,82000.0,29017.0,32624.0,2,127777.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,113,2019.0,3,0,145.0,3,2960.0,2.0,29820.0,32889,2340.0,66643.0,69747.0,51231.0,64216.0,2,199688.0,2020,0,0,0,0,1,0,0,0,1,1,0,1,0,0
34,365,2016.0,7,0,123.0,2,2360.0,1.0,19170.0,47000,1636.0,21174.0,70000.0,21925.0,22695.0,2,46800.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,476,2008.0,0,0,66.0,2,1242.0,3.0,10980.0,34197,801.0,14175.0,120000.0,10176.0,10176.0,2,45500.0,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43,153,2021.0,7,0,96.0,2,1332.0,1.0,12210.0,74989,586.0,73391.0,26000.0,18990.0,18990.0,2,105800.0,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,131,2014.0,0,0,90.0,2,1595.0,4.0,13060.0,42275,740.0,41951.0,117655.0,25050.0,17070.0,2,64800.0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,326,2017.0,5,0,250.0,2,2998.0,3.0,30080.0,42322,2384.0,49106.0,111000.0,42679.0,51751.0,2,135800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,381,2017.0,0,0,85.0,2,1197.0,1.0,14150.0,46778,508.0,19785.0,38584.0,17527.0,7527.0,2,48800.0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16,243,2018.0,3,0,101.0,3,1496.0,3.0,16690.0,33689,682.0,29234.0,61000.0,26836.0,19571.0,2,86800.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0
46,123,2020.0,7,0,110.0,2,1395.0,1.0,14910.0,49001,624.0,54249.0,59000.0,26669.0,29337.0,2,112777.0,2021,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,332,2014.0,7,0,250.0,2,2997.0,6.0,25300.0,117255,2382.0,106076.0,128000.0,77901.0,112222.0,2,228888.0,2014,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,446,2015.0,6,0,97.0,2,1496.0,2.0,15230.0,53694,682.0,14686.0,108000.0,16579.0,6579.0,2,33800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,12,2017.0,1,0,121.0,2,1998.0,1.0,15130.0,44000,1210.0,29715.0,63060.0,21107.0,21550.0,2,64800.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
52,447,2016.0,3,0,80.0,2,1496.0,2.0,15120.0,43000,682.0,20937.0,274000.0,23369.0,19717.0,2,41888.0,2016,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54,297,2014.0,2,0,90.0,2,1390.0,1.0,13440.0,57199,620.0,8588.0,139000.0,19153.0,9153.0,2,14000.0,2015,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16,502,2016.0,7,0,96.0,2,1496.0,1.0,15650.0,47020,682.0,15099.0,1.0,20638.0,10894.0,2,35800.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,390,2017.0,7,0,85.0,2,1197.0,2.0,15270.0,38000,508.0,27487.0,89821.0,20143.0,20201.0,2,67800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,4,2020.0,0,0,103.0,2,1499.0,1.0,16320.0,40990,684.0,56082.0,125000.0,34580.0,40412.0,2,122800.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,326,2016.0,5,0,272.0,2,2979.0,3.0,44400.0,54334,2362.0,58832.0,63168.0,49318.0,61046.0,2,188888.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
29,12,2018.0,7,0,121.0,2,1998.0,2.0,17430.0,32000,1210.0,35008.0,62157.0,27641.0,30698.0,2,89000.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,355,2019.0,3,0,100.0,3,1797.0,2.0,22130.0,40001,974.0,42401.0,46000.0,33564.0,28990.0,2,128800.0,2019,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5,18,2021.0,1,0,100.0,2,1499.0,2.0,16860.0,86001,684.0,91071.0,39881.0,35919.0,42287.0,2,147000.0,2021,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,358,2021.0,2,0,110.0,3,1498.0,1.0,16270.0,62600,684.0,51078.0,30000.0,22802.0,8923.0,2,119800.0,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16,165,2008.0,5,1,148.0,2,1998.0,3.0,15760.0,31933,1815.0,14987.0,202846.0,30911.0,30911.0,2,73988.0,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24,400,2018.0,7,0,184.0,2,1997.0,3.0,27140.0,34989,1210.0,86135.0,57500.0,63974.0,87154.0,2,204800.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,365,2015.0,7,0,123.0,2,2360.0,2.0,15370.0,50089,1636.0,21039.0,118000.0,21756.0,22459.0,2,37888.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,207,2016.0,1,0,135.0,2,1991.0,2.0,22690.0,56410,1202.0,59358.0,113128.0,57065.0,74717.0,2,95800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,206,2019.0,1,0,115.0,2,1497.0,1.0,20520.0,39000,684.0,68109.0,72472.0,46412.0,56977.0,2,161998.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,12,2020.0,7,0,121.0,2,1998.0,1.0,14420.0,37102,1210.0,41079.0,87000.0,23510.0,24914.0,2,99500.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,488,2017.0,7,0,130.0,2,1591.0,1.0,16010.0,50001,738.0,28194.0,97000.0,21682.0,22355.0,2,58500.0,2017,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,171,2017.0,0,0,87.0,2,1197.0,3.0,11980.0,41761,508.0,16533.0,86000.0,14300.0,5000.0,2,40600.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,390,2014.0,7,0,85.0,2,1197.0,2.0,14780.0,66000,508.0,10167.0,122000.0,19630.0,9630.0,2,16800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,63,2017.0,1,0,250.0,2,2998.0,2.0,33840.0,49899,2384.0,73197.0,56000.0,65328.0,89591.0,2,146500.0,2017,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,142,2013.0,1,0,115.0,2,1595.0,4.0,10650.0,86677,888.0,69342.0,54000.0,31746.0,31445.0,2,93000.0,2013,0,1,0,0,0,0,1,0,0,1,0,0,0,0
37,449,2008.0,1,0,165.0,2,2495.0,6.0,16100.0,36888,2691.0,14634.0,138000.0,28060.0,28060.0,2,63888.0,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,0
34,124,2017.0,2,0,59.0,2,1193.0,1.0,13680.0,42339,506.0,18202.0,90000.0,13335.0,5000.0,2,50800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,447,2016.0,3,0,80.0,2,1496.0,1.0,16390.0,45201,682.0,19758.0,68300.0,20884.0,11238.0,2,52800.0,2017,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,213,2019.0,1,0,190.0,2,1991.0,1.0,24330.0,34000,1202.0,76992.0,85000.0,63257.0,85863.0,2,163777.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,355,2021.0,3,0,100.0,3,1797.0,1.0,21750.0,50100,974.0,50920.0,48000.0,32569.0,22597.0,2,158800.0,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0
43,301,2016.0,7,0,81.0,0,1461.0,1.0,13550.0,50991,1048.0,21061.0,73751.0,27631.0,15684.0,2,38800.0,2016,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22,161,2018.0,2,0,93.0,2,1591.0,1.0,22570.0,30009,738.0,27901.0,76350.0,18894.0,18894.0,2,119800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,355,2015.0,3,0,112.0,2,1986.0,1.0,16170.0,71889,1196.0,18134.0,140000.0,21716.0,22403.0,2,26800.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,131,2016.0,0,0,90.0,2,1595.0,2.0,15630.0,52503,740.0,26730.0,98000.0,26380.0,23932.0,2,48800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,88,2014.0,5,0,383.0,2,3800.0,3.0,344500.0,70500,3638.0,162290.0,84000.0,189224.0,312604.0,2,448888.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49,483,2016.0,7,0,94.0,2,1597.0,1.0,12520.0,49430,742.0,24451.0,104509.0,17685.0,17685.0,2,43900.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,35,2008.0,1,0,160.0,2,2497.0,2.0,12300.0,31335,2694.0,14526.0,159000.0,48331.0,48331.0,2,57000.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,25,2016.0,2,0,88.0,2,1496.0,1.0,11600.0,53000,682.0,16365.0,105000.0,16405.0,11405.0,2,27800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,212,2010.0,1,0,150.0,2,1796.0,3.0,12690.0,33568,1364.0,20573.0,120000.0,54780.0,54780.0,2,77800.0,2010,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,12,2016.0,1,0,121.0,2,1998.0,1.0,14440.0,53001,1210.0,29106.0,97000.0,24910.0,26874.0,2,48800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,216,2015.0,2,0,97.0,2,1591.0,2.0,13230.0,59200,738.0,16899.0,132000.0,15037.0,15037.0,2,26800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,515,2017.0,7,0,135.0,2,1997.0,2.0,23150.0,49802,1210.0,40807.0,69000.0,33704.0,39186.0,2,90888.0,2017,0,0,0,0,0,0,1,0,1,1,0,1,0,0
27,268,2011.0,5,0,323.0,2,4691.0,5.0,20050.0,97176,6036.0,79019.0,48800.0,116522.0,116522.0,2,163000.0,2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38,290,2018.0,1,0,121.0,2,1490.0,2.0,13800.0,40512,680.0,49642.0,73000.0,33272.0,38581.0,2,90800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,223,2009.0,3,0,125.0,2,2362.0,6.0,16760.0,38071,2457.0,20892.0,200000.0,35879.0,35879.0,2,92000.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0
