,0,Predicted
9377,162271.76,
9378,49976.46,
9379,137788.5,
9380,126681.405,
9381,216667.77,
9382,48894.995,
9383,134248.665,
9384,94990.08,
9385,137667.63,
9386,48847.86971428571,
9387,51987.0,
9388,31566.18,
9389,75485.8,
9390,109662.35,
9391,105962.94,
9392,62250.24,
9393,43214.005,
9394,63555.72,
9395,76020.0,
9396,110083.86,
9397,82065.455,
9398,218894.085,
9399,158357.89,
9400,74280.335,
9401,45440.3,
9402,32784.22,
9403,47738.735,
9404,216508.725,
9405,45296.0,
9406,82149.74,
9407,264200.16,
9408,76727.905,
9409,114167.525,
9410,46471.9,
9411,176334.34,
9412,26282.0,
9413,117236.45,
9415,62687.85,
9416,278545.0,
9417,72988.985,
9418,63029.575,
9419,57496.42,
9420,212216.55,
9421,91026.195,
9422,26280.0,
9423,94150.605,
9424,59345.363099567105,
9425,46468.93,
9426,370895.44,
9427,94315.57,
9428,69570.94,
9429,289817.51,
9430,25679.0,
9431,80158.115,
9432,16947.18,
9433,61493.93,
9434,106091.225,
9435,65656.855,
9436,168657.64,
9437,79089.94,
9438,46563.8,
9439,102390.035,
9440,58907.44,
9441,144565.0,
9442,50018.08,
9443,23865.185,
9444,91221.7,
9445,107361.0,
9446,124237.655,
9447,47219.86,
9448,88495.84,
9449,68424.64,
9450,311625.0,
9451,57934.5,
9452,69915.96,
9453,59974.42,
9454,185519.52,
9455,53335.92,
9456,69349.975,
9457,74249.97,
9458,98800.0,
9459,56572.82,
9460,40212.145,
9461,106225.68,
9462,92250.445,
9463,283028.495,
9464,70981.88,
9465,141278.26,
9467,51179.0,
9468,139849.26761904763,
9469,194229.17,
9470,82939.56,
9471,39295.18,
9472,53476.73,
9473,75615.02,
9474,92304.585,
9475,48088.04,
9476,230972.26,
9477,162950.0,
9478,72886.3,
9479,231126.185,
9480,124253.94,
9481,75848.015,
9482,102970.675,
9483,75846.535,
9484,105447.52,
9485,149953.78,
9486,150122.705,
9487,81462.48,
9488,38384.34,
9489,94881.54,
9490,103604.14,
9491,49244.44,
9492,46541.12,
9493,112409.355,
9494,59200.51,
9495,34000.0,
9496,99984.69,
9497,132744.88,
9498,128421.39,
9499,804770.84,
9500,208750.0,
9501,162449.725,
9502,122483.915,
9503,24010.0,
9504,41088.6,
9505,60145.855,
9506,137940.115,
9507,197580.18,
9508,58294.635,
9509,62015.5,
9510,44105.26,
9511,50800.0,
9512,91614.92,
9513,74183.165,
9514,39724.805,
9515,71330.785,
9516,69961.18833333332,
9517,703254.09,
9518,106207.595,
9519,188275.72,
9520,123142.96,
9521,112696.82,
9522,72743.94,
9523,47951.04,
9524,54920.8,
9525,83813.22,
9526,97176.87,
9527,58056.44,
9528,76800.0,
9529,166643.88,
9530,495177.6,
9531,85234.54,
9532,101466.87,
9533,74262.92,
9534,23485.82,
9535,78318.2,
9536,88872.745,
9537,97250.945,
9538,41385.81,
9539,51020.9,
9540,22576.82,
9541,74406.51,
9542,176904.21,
9543,49468.05883113086,
9544,179836.12,
9545,104141.89,
9546,83316.96,
9547,92634.68,
9548,80911.32,
9549,32352.6,
9550,85328.9,
9551,76578.14,
9552,45000.0,
9553,171703.06333333335,
9554,57195.275,
9555,22830.657000000003,
9556,110965.0,
9557,35860.78,
9558,18991.325,
9559,91479.84,
9560,42141.26,
9561,133834.0,
9562,82706.36333333334,
9563,35810.06,
9564,132694.06,
9565,178800.0,
9566,75364.38,
9567,474271.605,
9568,249011.6,
9569,50255.3,
9570,126328.65,
9571,273212.405,
9572,74368.58,
9573,35205.57,
9574,55826.24,
9575,57286.7,
9576,95533.90666666668,
9577,62895.0,
9578,82410.0,
9580,183448.92,
9581,157287.57,
9582,123080.0,
9583,46703.41,
9584,68165.0,
9585,43205.88,
9586,92669.44,
9587,100269.6,
9588,75304.42729853479,
9589,86443.0,
9590,165010.5,
9591,74170.0,
9592,309039.21,
9593,45935.0,
9594,37613.72,
9595,137940.82,
9596,122335.655,
9597,82937.96,
9598,88678.08,
9599,45587.46,
9600,47935.16,
9601,144175.315,
9602,32857.26,
9603,77767.85384615386,
9604,132288.0,
9605,57816.52,
9606,135389.14,
9607,208674.2,
9608,70044.945,
9609,24276.745,
9610,38397.365,
9611,100052.36,
9612,56973.53,
9613,799622.12,
9614,37159.49,
9615,44700.26,
9616,265095.1266666667,
9617,60750.71,
9618,48350.0,
9619,28371.75,
9620,45326.76,
9621,62661.585,
9622,199800.305,
9623,103258.715,
9624,185199.315,
9625,8408.26,
9626,101568.62,
9627,89721.56,
9628,414049.38,
9629,24698.58,
9630,46574.545,
9631,50590.945,
9632,89894.5,
9633,24548.66,
9634,71254.35666666667,
9635,353153.34,
9636,78589.08666666667,
9637,12083.8,
9638,26656.0,
9639,186019.7,
9640,95918.545,
9641,87811.595,
9642,72720.575,
9643,48212.51,
9644,57771.975,
9645,89079.04,
9646,43371.55,
9648,72777.105,
9649,38019.625,
9650,130520.555,
9651,70580.0,
9652,39321.5,
9653,73688.88,
9654,243033.335,
9655,383438.4,
9656,55799.66,
9657,35684.035,
9658,73348.425,
9659,47342.18,
9660,28325.5,
9661,30552.33,
9662,74195.76,
9663,174094.54,
9664,64518.02,
9665,76285.965,
9666,23828.76,
9667,131114.8,
9668,124068.88,
9669,232352.72,
9670,54412.28,
9671,47248.49,
9672,51602.58,
9673,145391.76,
9674,146252.985,
9675,29800.0,
9676,105668.94,
9677,32787.4,
9678,33134.42,
9679,49519.08,
9680,18722.64,
9681,22908.26,
9682,87995.48,
9683,84803.465,
9684,63034.27,
9685,38675.86,
9686,27139.99,
9687,69811.705,
9688,45186.055,
9689,80037.5,
9690,442737.98,
9691,68982.04,
9692,79020.23,
9693,77136.615,
9694,116515.065,
9695,92764.3,
9696,165256.5133333333,
9697,52502.02,
9698,68851.54,
9699,125056.0,
9700,20625.9575,
9701,44121.545,
9702,1696724.24,
9703,53057.44,
9705,35512.44,
9706,30010.0,
9707,275671.57,
9708,196382.545,
9709,149370.69214285715,
9710,100488.79,
9711,409623.3,
9712,86441.88,
9713,127019.275,
9714,88231.95,
9715,103871.46,
9716,105730.80833333332,
9717,48826.44,
9718,78187.3,
9719,27870.12,
9720,84271.305,
9721,37055.855,
9722,27533.43,
9723,328303.61,
9724,65269.53,
9725,176273.645,
9726,59261.64,
9727,302523.42,
9728,73550.34,
9729,124124.4,
9730,79748.435,
9731,127598.965,
9732,67960.36,
9733,63972.165242424235,
9734,73999.0,
9735,70960.11,
9736,171282.245,
9737,40354.0,
9738,57197.365,
9739,705014.72,
9740,233414.2,
9741,236059.845,
9742,84138.44,
9743,37393.315,
9744,68565.0,
9745,31676.44,
9746,114120.97,
9747,139205.48,
9748,743119.48,
9749,55974.41166666666,
9750,311706.285,
9751,84785.045,
9752,23877.76,
9753,23565.0,
9754,30008.49,
9755,104036.81,
9756,58222.0,
9757,195588.42,
9758,150365.6,
9759,238578.585,
9760,92643.54,
9761,219439.07235527545,
9762,61745.88,
9763,205212.17,
9764,60210.0,
9765,67712.76,
9766,85524.645,
9767,48613.44,
9768,60180.0,
9769,73472.94,
9770,418015.63,
9771,48039.47,
9772,136968.11,
9773,48957.485,
9774,47906.84,
9775,73343.7,
9776,128429.57,
9777,42513.74,
9778,15650.745,
9779,103449.84,
9780,79579.845,
9781,37338.065,
9782,146069.44,
9783,63800.0,
9784,71108.88,
9785,91593.56266666665,
9786,173434.95366666667,
9787,151022.23,
9788,238722.5,
9789,34016.97,
9790,231184.73,
9791,32065.94,
9792,94251.91,
9793,60493.5,
9794,39738.415,
9795,49818.69,
9796,88891.77,
9797,89401.235,
9798,69428.18,
9799,94327.855,
9800,95443.26662499999,
9801,39714.22,
9802,47631.0,
9803,36332.64,
9804,89640.935,
9805,58698.96,
9806,56990.32,
9807,148622.385,
9808,41298.22,
9809,56239.0,
9810,74211.645,
9811,61012.59,
9812,48452.38,
9813,71062.5,
9814,75475.41,
9815,43101.88,
9816,41048.513333333336,
9817,110118.875,
9818,21330.76,
9819,65728.0,
9820,72970.12,
9821,50452.465,
9822,24995.72,
9823,228473.33,
9824,76057.03,
9825,45168.44,
9826,416610.93,
9827,64499.0,
9828,80064.76,
9829,104794.075,
9830,97768.035,
9831,49687.535,
9832,138067.485,
9833,109754.8,
9834,152018.4,
9835,257584.4995,
9836,181016.0,
9837,70903.405,
9838,94015.93,
9839,77841.33,
9840,36228.94,
9841,53687.44,
9842,45005.755,
9843,123395.53,
9844,52641.0,
9845,70459.705,
9846,126047.0,
9847,29523.44,
9848,49487.81,
9849,17403.06,
9850,129398.84,
9851,70981.46,
9852,54789.437900432895,
9853,123743.5,
9854,86251.2,
9855,50930.0,
9856,93728.855,
9857,275236.74,
9858,137084.42,
9859,45086.97,
9860,26617.0,
9861,86127.195,
9862,159063.48,
9863,189283.815,
9864,149380.9,
9865,22454.64,
9866,81697.58,
9867,69403.2,
9868,660339.56,
9869,44675.96,
9870,258956.605,
9871,120938.44,
9872,70236.0,
9873,98573.415,
9874,108373.0,
9875,54040.99,
9876,188292.54,
9877,109560.12,
9878,74684.79,
9879,59269.105,
9880,83065.635,
9881,48597.135,
9882,22303.93,
9883,91333.8,
9884,96022.12,
9885,38565.26,
9886,90319.99,
9887,58948.0,
9888,117795.2,
9889,65228.0,
9890,114332.8,
9891,61250.65795274171,
9892,103791.03,
9893,179305.12,
9894,73388.41,
9895,165789.36,
9896,124050.355,
9897,14695.94,
9898,135031.545,
9899,105044.32,
9900,76671.6419047619,
9901,72860.665,
9902,95827.885,
9903,64737.82,
9904,116138.0,
9905,118734.685,
9906,38851.804,
9907,32887.68,
9908,46126.97,
9909,44777.24,
9910,74456.835,
9911,24868.32,
9912,80907.98,
9913,235578.3,
9914,32286.32,
9915,221770.0,
9916,74999.98,
9917,104625.8,
9918,55583.86,
9919,90382.135,
9920,153286.3,
9921,113105.08,
9922,71421.16,
9923,48360.65,
9924,77821.68,
9925,42068.5,
9926,151632.0,
9927,188756.0,
9928,128367.1,
9929,148343.71,
9930,639464.04,
9931,207539.285,
9932,39846.155,
9933,50658.5,
9934,417605.0,
9935,155699.36,
9936,212311.14,
9937,35554.18,
9938,53354.635,
9939,49567.0,
9940,96623.6,
9941,226631.0,
9942,729880.0,
9943,468701.72,
9944,90607.095,
9945,92976.55,
9946,512440.76,
9947,45530.88,
9948,30634.3,
9949,117246.3,
9950,28609.0,
9951,45665.4,
9952,17712.96,
9953,53671.135,
9955,180800.625,
9956,78240.0,
9957,38059.58,
9958,63575.0,
9959,33878.65,
9960,27363.0,
9961,65431.53,
9962,355419.72,
9963,38320.93,
9964,41896.23,
9965,247259.76,
9966,60800.0,
9967,77643.815,
9968,77806.985,
9969,219349.18,
9970,85042.86,
9971,78912.18,
9972,48171.5,
9973,25443.19,
9974,94106.48,
9975,52210.16,
9976,78507.86,
9977,25668.72,
9978,86496.52,
9979,75129.0,
9980,185825.64,
9981,123155.12,
9982,13125.72,
9983,71470.25,
9984,33953.36,
9985,94369.38,
9986,174992.245,
9987,86158.795,
9988,16660.48,
9989,136020.0,
9990,104964.68,
9991,110888.0,
9992,18305.46,
9993,118325.03,
9994,69965.0,
9995,116515.36,
9996,195747.36,
9997,78124.4,
9998,82921.62,
9999,58212.395,
21,,59501.99042776451
195,,295143.1918920625
212,,179589.13377226025
402,,19316.375595318495
412,,105233.4450436985
440,,115165.68676344986
758,,76159.46536171678
855,,38419.07650070136
1030,,64339.62051330384
1084,,60994.533442224645
1111,,149932.44294912048
1126,,82331.78490831438
1199,,46558.45383295397
1208,,55658.437597405486
1245,,30558.0212727681
1382,,32173.668499272953
1483,,98047.7399044931
1640,,67682.19795350487
1641,,87083.13098677211
1896,,161557.84969276097
2132,,208712.37510431636
2137,,173086.81791279535
2151,,126194.33743138291
2161,,155256.88470754924
2205,,110136.71844761905
2206,,67926.74889564718
2239,,196188.83566909167
2260,,779257.41
2391,,60820.70611340424
2766,,86784.31019370268
2775,,161990.15838085825
2855,,56393.1509047052
2942,,95864.91661357982
2960,,1170659.032
2984,,23048.482725287515
3017,,55852.99372730166
3316,,82157.26301284514
3344,,97778.00419032328
3351,,66138.86845672122
3511,,100740.14145738939
3561,,74270.3284620859
3691,,106134.8536727784
3710,,43418.081733580024
3775,,33586.40395917065
3958,,1123804.23
3965,,148799.78507309646
4205,,50402.902554449385
4441,,97256.1177137955
4515,,127775.13943956715
4644,,111364.59422993677
4714,,134652.10455864918
4794,,69312.94125017765
4832,,66045.05889776708
5141,,29293.273005450425
5270,,147808.84187886995
5462,,147141.94658988647
5507,,210094.15636842104
5538,,62131.582243120836
5738,,260276.94653249797
5856,,111445.71974875551
5925,,48328.25017380689
5995,,33684.23629546086
6099,,99681.47523649536
6482,,133779.00954525438
6744,,279753.7035313755
6750,,53955.42657785074
6798,,183927.6313793474
6877,,102142.50382985192
7002,,166776.29659947412
7061,,78020.42943740396
7248,,125757.97981131516
7273,,500747.2462468628
7284,,97372.65246521833
7420,,222363.60002337024
7429,,241842.21071892913
7520,,343265.07657666283
7619,,57154.964430180284
7663,,67926.5714504044
7689,,53780.61885754915
7926,,137039.4437543425
7954,,162069.89114792083
7975,,101378.2658896395
7982,,75710.56465194521
8062,,118052.85402006889
8091,,71270.73553415877
8296,,112014.09800044054
8561,,64455.62792894625
8746,,65476.703537816604
8754,,90661.972
8957,,97223.85283095617
9105,,22447.88254306835
9259,,245623.77018295196
9414,,133731.5535832995
9466,,67040.65493392987
9579,,113698.02734347511
9647,,145115.14560651628
9704,,1278258.3673846154
9954,,133570.55964892294
