make,model,manufactured,type_of_vehicle,transmission,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
16,67,2016.0,6,0,493.0,3902.0,3.0,175350.0,56206,3796.0,277919.0,41600.0,259571.0,439228.0,668800.0,2017,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
42,355,2019.0,8,0,90.0,1595.0,1.0,18130.0,37334,740.0,43860.0,71000.0,24856.0,26799.0,128800.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,328,2017.0,8,0,110.0,1995.0,2.0,14560.0,54406,1208.0,23986.0,95000.0,14835.0,14835.0,47800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,732,2015.0,8,0,180.0,1969.0,2.0,20190.0,60101,1176.0,28808.0,111733.0,34851.0,40792.0,41800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,457,2022.0,6,0,375.0,2993.0,2.0,48780.0,110000,2378.0,214113.0,4000.0,103705.0,168151.0,488888.0,2022,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
42,143,2017.0,2,0,90.0,1595.0,1.0,18460.0,37000,740.0,30682.0,76688.0,31134.0,25588.0,82888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,383,2008.0,8,0,118.0,2362.0,2.0,11810.0,36888,2457.0,14927.0,118000.0,26281.0,26281.0,47800.0,2008,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
42,143,2020.0,8,0,200.0,1991.0,2.0,28540.0,34900,1202.0,86914.0,56000.0,64559.0,88207.0,213888.0,2020,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23,616,2016.0,7,0,97.0,1496.0,2.0,15130.0,51506,682.0,17050.0,93000.0,18966.0,8966.0,38800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,406,2018.0,2,0,121.0,1490.0,2.0,13190.0,40512,680.0,48092.0,57000.0,32045.0,36863.0,85000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,221,2019.0,6,0,225.0,1998.0,2.0,26770.0,42020,1210.0,68431.0,54000.0,48454.0,59836.0,180000.0,2020,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68,404,2017.0,3,0,84.0,1600.0,2.0,13230.0,47112,744.0,23915.0,96732.0,13102.0,13102.0,49800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,355,2019.0,8,0,90.0,1595.0,1.0,16920.0,32699,740.0,43808.0,117000.0,28512.0,31917.0,118800.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,182,2015.0,1,0,88.0,1560.0,1.0,13550.0,46651,1144.0,13741.0,50302.0,23684.0,10158.0,28800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,207,2023.0,2,0,96.0,1332.0,1.0,20660.0,104000,586.0,111031.0,7734.0,32220.0,37108.0,208800.0,2023,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
48,551,2015.0,8,0,85.0,1197.0,2.0,12990.0,46651,508.0,15324.0,150725.0,18454.0,13454.0,28800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40,36,2017.0,3,0,88.0,1496.0,1.0,11170.0,51600,682.0,23082.0,98600.0,15108.0,10108.0,40800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,221,2016.0,6,0,135.0,1598.0,3.0,17010.0,56000,742.0,28637.0,77065.0,28400.0,31760.0,49800.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
54,195,2011.0,8,0,220.0,3598.0,4.0,17920.0,40014,4651.0,25236.0,160000.0,89361.0,89361.0,113000.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,143,2019.0,6,0,470.0,3982.0,1.0,74070.0,35001,3922.0,205967.0,29500.0,152667.0,246801.0,565000.0,2020,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
42,117,2018.0,1,0,120.0,1332.0,2.0,19570.0,31001,586.0,40399.0,83500.0,32368.0,37316.0,108800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,116,2020.0,2,0,96.0,1332.0,1.0,17940.0,38786,586.0,52336.0,38000.0,31279.0,35791.0,135800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,525,2016.0,10,0,12.0,1560.0,1.0,11530.0,38501,1278.0,11624.0,77500.0,19160.0,958.0,34800.0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,647,2015.0,4,0,114.0,1998.0,3.0,18430.0,60101,1810.0,23373.0,115000.0,26597.0,29236.0,37800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,206,2008.0,6,1,165.0,1998.0,6.0,24080.0,35411,1815.0,17269.0,22610.0,35228.0,35228.0,117500.0,2010,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,43,2012.0,2,0,100.0,1598.0,4.0,12390.0,74099,890.0,59279.0,170000.0,33238.0,28534.0,99888.0,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,143,2019.0,2,0,100.0,1332.0,1.0,20980.0,40690,586.0,62491.0,69800.0,41012.0,49417.0,155800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,644,2022.0,4,0,200.0,3470.0,1.0,22370.0,115501,3122.0,133739.0,29000.0,35831.0,42164.0,218888.0,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,155,2022.0,3,0,90.0,1598.0,1.0,14590.0,74989,742.0,64049.0,23000.0,19600.0,5000.0,119800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,116,2015.0,1,0,90.0,1595.0,1.0,18400.0,43000,740.0,18707.0,91000.0,23253.0,19555.0,43800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
74,731,2018.0,8,0,185.0,1969.0,2.0,22260.0,37605,1176.0,32943.0,90096.0,25816.0,28143.0,100800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,559,2007.0,6,0,309.0,4163.0,6.0,37250.0,50972,6309.0,15571.0,105000.0,148684.0,163553.0,113800.0,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,196,2008.0,6,0,180.0,2687.0,3.0,22600.0,31553,3027.0,14350.0,140000.0,66899.0,66899.0,102800.0,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,722,2017.0,8,0,100.0,1499.0,3.0,17730.0,52000,684.0,37311.0,92672.0,31845.0,31583.0,73000.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,256,2022.0,9,1,19.0,2755.0,1.0,11890.0,70589,2659.0,70512.0,86629.0,31608.0,1581.0,118800.0,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,457,2001.0,6,1,316.0,3246.0,6.0,34910.0,34935,4155.0,22004.0,39036.0,74729.0,104621.0,219888.0,2001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
73,676,2016.0,4,0,110.0,1395.0,1.0,17030.0,53001,624.0,27188.0,121110.0,24573.0,21403.0,56800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,37,2017.0,8,0,96.0,1199.0,1.0,13820.0,42900,508.0,24170.0,102000.0,23156.0,14419.0,54888.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,201,2021.0,3,0,93.0,1591.0,1.0,13930.0,72996,738.0,70886.0,51000.0,19825.0,19825.0,116800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,44,2000.0,6,0,245.0,1895.0,6.0,15120.0,35411,1635.0,17279.0,149000.0,37334.0,52268.0,73800.0,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71,748,2013.0,1,0,73.0,1329.0,2.0,11480.0,39241,584.0,38273.0,76952.0,22342.0,8279.0,55999.0,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,245,2020.0,8,0,221.0,1997.0,1.0,35700.0,62000,1210.0,100513.0,48000.0,58163.0,76694.0,285888.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,641,2015.0,8,0,260.0,2995.0,2.0,28710.0,69001,2380.0,50186.0,126300.0,58302.0,76944.0,73000.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,688,2018.0,8,0,127.0,1987.0,2.0,19470.0,35906,1198.0,46503.0,90000.0,35007.0,41010.0,117000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,221,2012.0,6,0,135.0,1598.0,4.0,10880.0,59179,965.0,45576.0,98300.0,28781.0,28781.0,83800.0,2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,721,2005.0,2,0,114.0,2099.0,4.0,16610.0,50932,1995.0,8219.0,208000.0,35625.0,39188.0,26800.0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,601,2015.0,2,0,84.0,1560.0,1.0,13810.0,66000,1144.0,14209.0,68000.0,29416.0,18183.0,19800.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,546,2009.0,8,0,155.0,1984.0,6.0,14940.0,35411,1791.0,17279.0,49200.0,44757.0,44757.0,72888.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,178,2007.0,2,0,135.0,1796.0,5.0,13580.0,50168,1461.0,17291.0,159000.0,34073.0,37481.0,46800.0,2007,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27,497,2019.0,9,1,19.0,1898.0,1.0,12250.0,25006,1357.0,16086.0,1800.0,26885.0,1345.0,78800.0,2020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,410,2021.0,2,0,232.0,3456.0,1.0,28010.0,46002,3100.0,79360.0,32000.0,51515.0,64727.0,220000.0,2021,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
52,72,2015.0,2,0,121.0,1598.0,3.0,13370.0,61103,742.0,21884.0,89800.0,27445.0,25423.0,30000.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,515,2019.0,1,0,75.0,1499.0,2.0,16490.0,26170,684.0,25715.0,63000.0,26586.0,19221.0,86888.0,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,4.0,12380.0,52668,682.0,18580.0,128575.0,21234.0,11728.0,33000.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,3.0,13940.0,53000,682.0,17192.0,87000.0,19704.0,9704.0,34800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
33,156,2012.0,6,0,515.0,6498.0,3.0,75410.0,83464,10213.0,65079.0,31000.0,383983.0,383983.0,588000.0,2012,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
5,102,2016.0,2,0,240.0,2998.0,3.0,31070.0,51010,2384.0,74366.0,89000.0,80847.0,117525.0,118000.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,514,2008.0,4,0,132.0,2354.0,3.0,11630.0,33018,2442.0,15831.0,139000.0,35427.0,35427.0,55800.0,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,4,2008.0,1,0,100.0,1995.0,5.0,16540.0,32279,1812.0,14008.0,110327.0,31195.0,31195.0,71800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,465,2008.0,2,0,158.0,2499.0,5.0,14740.0,33377,2697.0,14220.0,5843.0,26492.0,26492.0,62800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,412,2007.0,1,0,80.0,1496.0,3.0,10940.0,38655,1023.0,14488.0,160000.0,12227.0,12227.0,41000.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,206,2018.0,3,0,92.0,1597.0,1.0,15890.0,32699,742.0,27837.0,96988.0,20553.0,20775.0,75000.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,23,2019.0,2,0,103.0,1499.0,4.0,16570.0,37705,684.0,52845.0,86000.0,35697.0,41976.0,114888.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
23,414,2016.0,3,0,110.0,1496.0,1.0,17150.0,38000,682.0,34273.0,89000.0,27417.0,30384.0,80800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,549,2017.0,8,0,185.0,1984.0,2.0,30080.0,47501,1194.0,65745.0,110294.0,59423.0,78962.0,130800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40,12,2015.0,2,0,141.0,2488.0,2.0,14680.0,59889,1786.0,24355.0,9313.0,26093.0,28531.0,35500.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,36,2019.0,3,0,88.0,1496.0,1.0,15580.0,40609,682.0,34159.0,41785.0,24314.0,11040.0,104800.0,2021,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25,155,2009.0,3,0,89.0,1591.0,5.0,9910.0,26175,1107.0,12356.0,179777.0,11657.0,11657.0,46777.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,177,2008.0,2,0,115.0,1796.0,6.0,11500.0,32279,1461.0,13416.0,127430.0,35961.0,35961.0,47800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,298,2007.0,6,1,206.0,1998.0,6.0,31160.0,50168,1815.0,16906.0,191825.0,37986.0,41785.0,105000.0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,328,2018.0,8,0,110.0,1995.0,2.0,17250.0,38501,1208.0,23978.0,83333.0,13488.0,13488.0,74888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,189,2006.0,2,0,123.0,2362.0,3.0,12620.0,55187,2457.0,13033.0,165000.0,27160.0,29876.0,29800.0,2006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
42,143,2020.0,8,0,286.0,2999.0,1.0,35740.0,49778,2384.0,113426.0,61000.0,75330.0,107594.0,288800.0,2021,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,722,2018.0,8,0,103.0,1499.0,4.0,16350.0,47390,684.0,43935.0,54867.0,35132.0,41185.0,79800.0,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,257,2024.0,4,0,242.0,1993.0,1.0,17630.0,96010,1204.0,116605.0,75.0,29100.0,27740.0,189800.0,2024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54,524,2010.0,6,0,300.0,3605.0,6.0,18870.0,34935,4665.0,21995.0,125000.0,106927.0,106927.0,118800.0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,45,2010.0,2,0,100.0,1995.0,2.0,12040.0,32914,1691.0,19938.0,137000.0,29003.0,29003.0,72929.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,705,2015.0,8,0,96.0,1496.0,3.0,15890.0,58700,682.0,9858.0,125000.0,18073.0,8073.0,19800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,296,2022.0,10,0,12.0,658.0,1.0,8750.0,41284,326.0,32948.0,84015.0,14845.0,743.0,69800.0,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,331,2018.0,4,0,101.0,1496.0,2.0,17870.0,36001,682.0,34690.0,69196.0,27803.0,20925.0,104800.0,2019,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
70,479,2023.0,2,0,208.0,2135.0,2.0,19030.0,122110,2135.0,117136.0,14000.0,52068.0,25930.0,183800.0,2023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48,511,2019.0,10,0,12.0,2488.0,1.0,13030.0,13416,1786.0,6175.0,55270.0,26445.0,1323.0,59988.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,633,2021.0,8,0,148.0,2151.0,1.0,21200.0,91112,2052.0,101460.0,26000.0,33970.0,39558.0,186800.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,277,2019.0,8,0,120.0,1499.0,2.0,14980.0,48000,684.0,44351.0,119110.0,27165.0,30031.0,87800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24,381,2008.0,8,0,180.0,3653.0,2.0,19170.0,39463,5112.0,22229.0,133000.0,28987.0,28987.0,108000.0,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
63,607,2022.0,1,0,81.0,999.0,1.0,14220.0,92000,392.0,87739.0,7000.0,21612.0,7257.0,130800.0,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
74,603,2015.0,2,0,180.0,1969.0,1.0,13700.0,62101,1176.0,22506.0,82988.0,25596.0,27835.0,29800.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,650,2019.0,2,0,272.0,3342.0,2.0,24810.0,48010,2920.0,64579.0,72000.0,43153.0,52415.0,156800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,121,2020.0,2,0,110.0,1984.0,1.0,18820.0,40989,1194.0,52784.0,85855.0,32252.0,37153.0,133000.0,2020,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
49,218,2023.0,10,0,12.0,1543.0,2.0,9150.0,24661,818.0,23181.0,98690.0,38946.0,1948.0,85999.0,2023,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71,383,2018.0,8,0,170.0,1998.0,1.0,19110.0,37010,1210.0,41063.0,88000.0,35785.0,42099.0,91800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,719,2017.0,6,0,197.0,1998.0,1.0,25710.0,48209,1210.0,31957.0,102000.0,27311.0,30236.0,88800.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,143,2022.0,8,0,200.0,1991.0,1.0,25790.0,100684,1202.0,132423.0,50000.0,54820.0,70676.0,238800.0,2022,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
69,656,2020.0,1,0,82.0,998.0,3.0,12890.0,38504,392.0,35570.0,63000.0,15569.0,15569.0,87800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
71,716,2015.0,4,0,105.0,1797.0,2.0,16990.0,49156,974.0,19840.0,112581.0,18393.0,18393.0,42800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,256,2019.0,9,1,19.0,2982.0,1.0,14810.0,27800,3003.0,14601.0,53000.0,27082.0,1355.0,77800.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,731,2019.0,8,0,140.0,1969.0,2.0,20190.0,38602,1176.0,43580.0,94000.0,28071.0,31300.0,120800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,712,2023.0,10,0,12.0,1840.0,2.0,10830.0,27399,1026.0,26964.0,10.0,49078.0,2454.0,106588.0,2024,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
71,716,2009.0,4,0,97.0,1794.0,4.0,11060.0,31933,1458.0,15013.0,30900.0,18803.0,18803.0,52000.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,257,2016.0,4,0,129.0,2356.0,1.0,18870.0,57903,1630.0,33725.0,101706.0,31189.0,35665.0,58000.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,186,2021.0,9,0,19.0,1998.0,1.0,8870.0,26924,1815.0,21193.0,152227.0,23726.0,1187.0,69800.0,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,45,2009.0,2,0,100.0,1995.0,2.0,11660.0,37941,1812.0,19781.0,141000.0,35521.0,35521.0,60800.0,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
25,605,2016.0,8,0,138.0,2359.0,2.0,15620.0,56206,1634.0,32869.0,92000.0,29298.0,33018.0,52800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,510,2019.0,10,0,12.0,1598.0,1.0,9730.0,21444,1113.0,12073.0,16518.0,16081.0,805.0,54800.0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,176,2019.0,2,0,95.0,1497.0,1.0,20440.0,32699,684.0,46605.0,45642.0,32370.0,37318.0,135000.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,504,2023.0,4,0,103.0,1797.0,1.0,20060.0,96010,974.0,110772.0,300.0,25649.0,22909.0,206988.0,2024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5,3,2022.0,1,0,80.0,1499.0,2.0,18420.0,74989,684.0,88677.0,26000.0,32818.0,37946.0,166888.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40,12,2018.0,2,0,121.0,1998.0,1.0,16440.0,39000,1210.0,26169.0,133000.0,18003.0,18003.0,70000.0,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,160,2011.0,1,0,70.0,1498.0,6.0,11190.0,45272,889.0,31876.0,128328.0,24329.0,24329.0,78800.0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,725,2018.0,8,0,185.0,1998.0,1.0,25490.0,31302,1210.0,63455.0,65000.0,55074.0,71134.0,146800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,43,2013.0,2,0,100.0,1598.0,3.0,11460.0,86677,890.0,76964.0,13306.0,33140.0,28396.0,101800.0,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,328,2015.0,8,0,177.0,1998.0,2.0,29590.0,60789,1210.0,16398.0,196053.0,17005.0,17005.0,42800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
48,505,2018.0,1,0,58.0,1198.0,1.0,11690.0,25689,508.0,14993.0,55241.0,13438.0,5000.0,54800.0,2019,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,722,2017.0,8,0,103.0,1499.0,2.0,17670.0,53711,684.0,39803.0,115500.0,32424.0,32394.0,77888.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,190,2018.0,9,1,19.0,2998.0,4.0,11650.0,27002,2384.0,12236.0,56000.0,29002.0,1451.0,52800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,410,2016.0,2,0,180.0,1998.0,3.0,19700.0,50010,1210.0,39286.0,130000.0,37509.0,44513.0,71800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
61,146,2018.0,8,0,85.0,999.0,1.0,14050.0,36704,392.0,24751.0,74000.0,19615.0,9615.0,73800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
26,547,2016.0,2,0,155.0,1991.0,2.0,14290.0,56000,1202.0,32067.0,97000.0,30537.0,34752.0,46000.0,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,207,2016.0,2,0,90.0,1595.0,2.0,18170.0,47889,740.0,25845.0,123000.0,27886.0,26041.0,51800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,248,2018.0,8,0,221.0,1997.0,3.0,23430.0,38110,1210.0,104996.0,50492.0,75789.0,108421.0,199800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,74,2021.0,2,0,137.0,1998.0,1.0,24580.0,107201,1210.0,132313.0,29800.0,50038.0,62069.0,231800.0,2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,415,2015.0,1,0,96.0,1498.0,2.0,16830.0,66000,684.0,8200.0,80000.0,15189.0,5189.0,16888.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48,612,2023.0,4,0,100.0,1198.0,1.0,19020.0,102338,802.0,116710.0,4668.0,26124.0,23574.0,195800.0,2024,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5,21,2021.0,1,0,80.0,1499.0,1.0,15710.0,48510,684.0,60698.0,55000.0,31169.0,35637.0,127800.0,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,182,2016.0,4,0,88.0,1560.0,1.0,13890.0,47020,1144.0,17837.0,122035.0,25824.0,13154.0,35998.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,148,2020.0,1,0,107.0,1341.0,1.0,11800.0,41001,592.0,35358.0,61000.0,22396.0,13355.0,79588.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,359,2022.0,8,0,96.0,1332.0,1.0,21450.0,72996,586.0,89436.0,28000.0,35275.0,41385.0,196888.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,119,2016.0,2,0,85.0,999.0,3.0,14970.0,49751,392.0,21680.0,18686.0,24581.0,16414.0,43800.0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
41,7,2012.0,6,0,441.0,3798.0,6.0,47680.0,102078,4361.0,83256.0,78389.0,292590.0,292590.0,388888.0,2012,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,201,2019.0,3,0,93.0,1591.0,1.0,14650.0,33520,738.0,34894.0,62000.0,19330.0,19330.0,98800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
25,155,2023.0,3,0,90.0,1598.0,1.0,14490.0,96501,742.0,91870.0,30000.0,18402.0,5000.0,134800.0,2023,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,663,2018.0,1,0,51.0,996.0,2.0,15770.0,25920,392.0,16699.0,154971.0,16863.0,6863.0,75810.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
71,145,2015.0,1,0,73.0,1496.0,2.0,18410.0,45504,682.0,10878.0,112000.0,19847.0,5000.0,35388.0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,270,2002.0,2,0,130.0,2597.0,2.0,12920.0,54682,2871.0,18532.0,151000.0,63524.0,82582.0,43800.0,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
63,431,2020.0,8,0,110.0,1395.0,2.0,19190.0,39500,624.0,46713.0,55000.0,26554.0,29176.0,136800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68,328,2016.0,8,0,110.0,1995.0,1.0,14370.0,49700,1208.0,17888.0,116000.0,15516.0,15516.0,34800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,547,2015.0,2,0,155.0,1991.0,2.0,15350.0,58190,1202.0,27409.0,157500.0,29385.0,33139.0,40800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26,547,2019.0,2,0,155.0,1991.0,1.0,15030.0,39889,1202.0,51050.0,99000.0,30455.0,34637.0,111888.0,2020,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40,36,2016.0,1,0,88.0,1496.0,3.0,14470.0,51301,682.0,17073.0,92691.0,19610.0,14610.0,32800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,23,2021.0,1,0,100.0,1499.0,2.0,16750.0,85000,684.0,93267.0,47300.0,34901.0,40862.0,143800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
74,731,2021.0,8,0,185.0,1969.0,2.0,23410.0,46002,1176.0,57881.0,51000.0,30843.0,35181.0,177888.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
48,511,2015.0,10,1,12.0,2488.0,1.0,14100.0,46501,1786.0,5211.0,24818.0,22481.0,1125.0,15800.0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,206,2006.0,3,0,103.0,1799.0,1.0,13000.0,46048,1467.0,8427.0,191817.0,20907.0,22998.0,23800.0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
