make,model,manufactured,type_of_vehicle,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,car_age,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars,omv_arf_ratio,dereg_coe_ratio
8,48.0,2013.0,2,100.0,1598.0,3.0,11460.0,86677.0,890.0,76964.0,82241.19841507374,33140.0,28396.0,101800.0,2013,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1670657839132272,0.8879402840430564
83,347.0,2015.0,8,177.0,1998.0,2.0,29590.0,60789.0,1210.0,16398.0,96043.21658886601,17005.0,17005.0,42800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,0.26975275132014015
58,537.0,2018.0,1,58.0,1198.0,1.0,11690.0,25689.0,508.0,14993.0,55241.0,13438.0,5000.0,54800.0,2019,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.6876,0.5836350188796762
8,763.0,2017.0,8,103.0,1499.0,2.0,17670.0,53711.0,684.0,39803.0,115500.0,32424.0,32394.0,77888.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0009260974254492,0.7410586285863231
54,204.0,2018.0,9,92.0,2998.0,4.0,11650.0,27002.0,3108.587574263561,12236.0,56000.0,29002.0,1451.0,52800.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.98759476223294,0.45315161839863716
44,436.0,2016.0,2,180.0,1998.0,3.0,19700.0,50010.0,1210.0,39286.0,130000.0,37509.0,44513.0,71800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8426527081976052,0.7855628874225155
75,160.0,2018.0,8,85.0,999.0,1.0,14050.0,36704.0,392.0,24751.0,74000.0,19615.0,9615.0,73800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.0400416016640666,0.6743406713164778
32,580.0,2016.0,2,155.0,1991.0,2.0,14290.0,56000.0,1202.0,32067.0,97000.0,30537.0,34752.0,46000.0,2016,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8787120165745856,0.572625
51,221.0,2016.0,2,90.0,1595.0,2.0,18170.0,47889.0,740.0,25845.0,123000.0,27886.0,26041.0,51800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.070849813755232,0.5396855227714089
43,263.0,2018.0,8,221.0,1997.0,3.0,23430.0,38110.0,1210.0,104996.0,50492.0,75789.0,108421.0,199800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6990250966141246,2.755077407504592
8,83.0,2021.0,2,137.0,1998.0,1.0,24580.0,107201.0,1210.0,132313.0,29800.0,50038.0,62069.0,231800.0,2022,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.806167329907039,1.23425154616095
29,441.0,2015.0,1,96.0,1498.0,2.0,16830.0,66000.0,684.0,8200.0,80000.0,15189.0,5189.0,16888.0,2015,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.927153594141453,0.12424242424242424
58,648.0,2023.0,4,100.0,1198.0,1.0,19020.0,102338.0,802.0,116710.0,4668.0,26124.0,23574.0,195800.0,2024,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.1081700178162381,1.140436592468096
8,24.0,2021.0,1,80.0,1499.0,1.0,15710.0,48510.0,684.0,60698.0,55000.0,31169.0,35637.0,127800.0,2021,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8746246878244521,1.2512471655328798
14,196.0,2016.0,4,88.0,1560.0,1.0,13890.0,47020.0,1144.0,17837.0,122035.0,25824.0,13154.0,35998.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.963205108712179,0.37934921310080816
59,162.0,2020.0,1,107.0,1341.0,1.0,11800.0,41001.0,592.0,35358.0,61000.0,22396.0,13355.0,79588.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.676974915761887,0.8623692105070608
51,379.0,2022.0,8,96.0,1332.0,1.0,21450.0,72996.0,586.0,89436.0,28000.0,35275.0,41385.0,196888.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8523619668962185,1.225217820154529
4,132.0,2016.0,2,85.0,999.0,3.0,14970.0,49751.0,392.0,21680.0,104892.68118965164,24581.0,16414.0,43800.0,2016,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.4975630559278665,0.4357701352736628
50,8.0,2012.0,6,441.0,3798.0,6.0,47680.0,102078.0,4361.0,83256.0,33702.599770208326,292590.0,292590.0,388888.0,2012,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.81561159113619
39,215.0,2019.0,3,93.0,1591.0,1.0,14650.0,33520.0,738.0,34894.0,62000.0,19330.0,19330.0,98800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,1.0409904534606205
31,169.0,2023.0,3,90.0,1598.0,1.0,14490.0,96501.0,742.0,91870.0,30000.0,18402.0,5000.0,134800.0,2023,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.6804,0.9520108599910881
88,704.0,2018.0,1,51.0,996.0,2.0,15770.0,25920.0,392.0,16699.0,90770.25758874754,16863.0,6863.0,75810.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.4570887367040655,0.6442515432098765
88,159.0,2015.0,1,73.0,1496.0,2.0,18410.0,45504.0,682.0,10878.0,112000.0,19847.0,5000.0,35388.0,2016,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.9694,0.23905590717299577
51,288.0,2002.0,2,130.0,2597.0,2.0,12920.0,54682.0,2871.0,18532.0,151000.0,63524.0,82582.0,43800.0,2003,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7692233174299484,0.3389049412969533
78,458.0,2020.0,8,110.0,1395.0,2.0,19190.0,39500.0,624.0,46713.0,55000.0,26554.0,29176.0,136800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9101316150260488,1.1826075949367088
83,347.0,2016.0,8,110.0,1995.0,1.0,14370.0,49700.0,1208.0,17888.0,116000.0,15516.0,15516.0,34800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.3599195171026157
32,580.0,2015.0,2,155.0,1991.0,2.0,15350.0,58190.0,1202.0,27409.0,157500.0,29385.0,33139.0,40800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.886719575122967,0.47102594947585497
32,580.0,2019.0,2,155.0,1991.0,1.0,15030.0,39889.0,1202.0,51050.0,99000.0,30455.0,34637.0,111888.0,2020,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.8792620608020325,1.2798014490210334
49,41.0,2016.0,1,88.0,1496.0,3.0,14470.0,51301.0,682.0,17073.0,107547.13551404301,19610.0,14610.0,32800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3422313483915127,0.33280053020408956
8,26.0,2021.0,1,100.0,1499.0,2.0,16750.0,85000.0,684.0,93267.0,47300.0,34901.0,40862.0,143800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.854118741128677,1.0972588235294118
93,773.0,2021.0,8,185.0,1969.0,2.0,23410.0,46002.0,1176.0,57881.0,51000.0,30843.0,35181.0,177888.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.8766948068559733,1.2582279031346464
58,543.0,2015.0,10,105.0,2488.0,1.0,14100.0,46501.0,2165.9978686886498,5211.0,87684.86929417151,22481.0,1125.0,15800.0,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.98311111111111,0.11206210619126471
29,220.0,2006.0,3,103.0,1799.0,1.0,13000.0,46048.0,1467.0,8427.0,102314.24441879931,20907.0,22998.0,23800.0,2006,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9090790503522045,0.18300469075747047
8,769.0,2016.0,8,135.0,1997.0,3.0,31260.0,52807.0,1210.0,43243.0,126000.0,40866.0,49213.0,105800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8303903440147928,0.8188876474709792
87,511.0,2023.0,2,208.0,2450.247014468578,1.0,19280.0,116201.0,2135.0,130395.0,15000.0,58100.0,37390.0,188500.0,2023,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.553891414816796,1.1221504117864733
8,24.0,2017.0,4,75.0,1499.0,2.0,13750.0,36001.0,684.0,32130.0,114749.0,28741.0,32238.0,58800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8915255288789627,0.8924752090219716
29,653.0,2019.0,7,95.0,1496.0,3.0,13900.0,40714.0,682.0,30615.0,40000.0,20163.0,5229.0,93800.0,2021,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8559954102122775,0.7519526452817212
88,189.0,2018.0,8,90.0,1797.0,2.0,14300.0,35403.0,974.0,31292.0,113000.0,28625.0,22075.0,75000.0,2019,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2967157417893544,0.8838798971838545
8,26.0,2017.0,6,100.0,1499.0,2.0,22430.0,50001.0,684.0,39320.0,39888.0,34881.0,35834.0,89800.0,2017,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.973405145950773,0.7863842723145537
51,221.0,2015.0,2,90.0,1595.0,3.0,18930.0,56989.0,740.0,23470.0,154000.0,28107.0,26350.0,43000.0,2016,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0666793168880455,0.4118338626752531
51,157.0,2018.0,2,90.0,1595.0,2.0,18790.0,25000.0,740.0,35948.0,76500.0,32024.0,36834.0,94800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8694141282510723,1.43792
29,653.0,2019.0,7,97.0,1496.0,1.0,14740.0,28589.0,682.0,20447.0,58760.0,17922.0,7922.0,78800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.262307498106539,0.7152051488334674
85,697.0,2010.0,1,82.0,1586.0,5.0,14560.0,18652.0,1030.0,5764.0,161000.0,16043.0,16043.0,22500.0,2011,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.30902852241046536
88,465.0,2019.0,8,234.0,4608.0,2.0,33460.0,50100.0,4902.0,102311.0,20000.0,66726.0,92107.0,268000.0,2021,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7244400534161356,2.042135728542914
29,220.0,2020.0,3,92.0,1597.0,1.0,14040.0,33520.0,742.0,35471.0,79359.0,20009.0,20013.0,95777.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9998001299155549,1.0582040572792364
39,671.0,2020.0,8,148.0,2151.0,1.0,21680.0,50100.0,2052.0,64760.0,49000.0,35232.0,41325.0,166800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8525589836660618,1.2926147704590818
4,132.0,2018.0,2,110.0,1395.0,2.0,15270.0,32000.0,624.0,33747.0,84000.0,26140.0,28596.0,79800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9141138620786123,1.05459375
92,388.0,2018.0,1,81.0,999.0,1.0,13430.0,32699.0,392.0,24036.0,45000.0,17008.0,17008.0,61800.0,2018,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.7350683507140892
43,260.0,2015.0,9,218.0,2198.0,4.0,44560.0,21864.0,2246.1609757429324,5888.0,95483.51000258933,40797.0,2040.0,120000.0,2017,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.998529411764707,0.26930113428466884
51,133.0,2019.0,6,225.0,1991.0,2.0,26490.0,41503.0,1202.0,71709.0,29000.0,49003.0,60605.0,197888.0,2020,4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.8085636498638726,1.7278028094354625
8,84.0,2010.0,7,140.0,2497.0,4.0,17430.0,47316.0,2335.0,32551.0,170000.0,46689.0,46689.0,119900.0,2011,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6879491081241018
6,182.0,2019.0,8,404.0,3996.0,2.0,78690.0,37912.0,3944.0,253478.0,45904.0,189250.0,312650.0,572000.0,2019,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.6053094514632976,6.685956952943659
51,221.0,2015.0,2,90.0,1595.0,3.0,20110.0,45000.0,740.0,25644.0,103185.16654891778,27881.0,26034.0,57800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.070945686410079,0.5698666666666666
51,379.0,2022.0,8,96.0,1332.0,1.0,21180.0,88503.0,586.0,108050.0,12000.0,36500.0,43100.0,202777.0,2023,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8468677494199536,1.220862569630408
92,388.0,2018.0,1,92.0,1395.0,3.0,15200.0,28199.0,624.0,25958.0,106988.82150711196,19898.0,19898.0,74800.0,2018,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.9205290967764814
52,414.0,2020.0,8,119.0,1490.0,2.0,16730.0,39500.0,680.0,39215.0,71399.0,19321.0,19321.0,115800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.9927848101265823
29,746.0,2018.0,8,112.0,1496.0,1.0,14980.0,32801.0,682.0,33706.0,70243.26993843846,27053.0,19875.0,95800.0,2020,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.3611572327044026,1.027590622237127
31,169.0,2020.0,3,93.0,1591.0,1.0,13850.0,32699.0,738.0,31490.0,43500.0,15314.0,15314.0,92388.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.9630263922444111
36,280.0,2021.0,8,118.0,1498.0,1.0,21610.0,58001.0,684.0,63164.0,29427.0,28324.0,31654.0,168000.0,2021,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.8948000252732672,1.0890157066257478
49,14.0,2017.0,2,121.0,1998.0,1.0,15290.0,48109.0,1210.0,31379.0,84085.89423007343,22555.0,23577.0,62800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9566526699749757,0.6522480201209753
39,530.0,2017.0,8,103.0,1580.0,1.0,17590.0,54000.0,732.0,17218.0,121000.0,27666.0,5000.0,48800.0,2017,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5332,0.31885185185185183
51,157.0,2020.0,8,120.0,1332.0,2.0,20170.0,47001.0,586.0,61499.0,47000.0,34728.0,40620.0,153500.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8549483013293944,1.3084615220952747
39,208.0,2005.0,4,128.0,2497.0,6.0,10330.0,50347.0,2694.0,13642.0,174000.0,20747.0,20474.0,28000.0,2007,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0133339845657907,0.2709595407869386
51,177.0,2012.0,1,115.0,1595.0,4.0,11390.0,59179.0,888.0,46143.0,178000.0,25523.0,25523.0,88800.0,2012,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.7797191571334426
8,2.0,2015.0,1,85.0,1496.0,4.0,15920.0,60689.0,1082.0,12866.0,98000.0,23197.0,9476.0,26500.0,2015,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.447973828619671,0.2119988795333586
29,524.0,2022.0,10,104.0,658.0,1.0,8750.0,66076.0,-506.70658288063237,64791.0,50826.31522839959,17720.0,886.0,85800.0,2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,0.9805526968944851
8,51.0,2014.0,2,125.0,1598.0,3.0,19050.0,76612.0,742.0,20344.0,108000.0,32834.0,27968.0,29800.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1739845537757436,0.265545867488122
51,192.0,2016.0,2,135.0,1991.0,2.0,20820.0,51109.0,1202.0,40977.0,110000.0,42032.0,45845.0,77800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9168284436688843,0.80175702909468
29,220.0,2008.0,3,103.0,1799.0,3.0,12930.0,31553.0,1467.0,14117.0,118611.9391260109,25483.0,25483.0,57888.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.44740595189047
8,84.0,2010.0,2,150.0,2497.0,5.0,13320.0,39313.0,2694.0,21488.0,125800.0,37557.0,37557.0,72800.0,2010,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5465876427644799
4,633.0,2010.0,6,245.0,2995.0,6.0,16030.0,33568.0,3332.0,19856.0,97000.0,76543.0,76543.0,94800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0.5915157292659676
58,471.0,2022.0,1,110.0,1959.2766526648325,2.0,15850.0,70901.0,1560.0,56795.0,45000.0,38556.0,979.0,125800.0,2022,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,39.383043922369765,0.8010465296681288
88,742.0,2023.0,4,184.0,2487.0,1.0,35960.0,110001.0,1784.0,135213.0,10.0,55763.0,62950.0,368800.0,2023,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.8858300238284352,1.2291979163825784
88,203.0,2011.0,2,108.0,1998.0,1.0,11040.0,47316.0,1694.0,32473.0,140000.0,23514.0,23514.0,75800.0,2011,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6863006171273988
83,786.0,2016.0,8,84.0,1600.0,2.0,11980.0,51507.0,744.0,21580.0,139339.0,17199.0,17199.0,34800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.4189721785388394
88,313.0,2015.0,4,125.0,2362.0,2.0,22580.0,38610.0,1638.0,24728.0,86000.0,29600.0,33440.0,53777.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8851674641148325,0.6404558404558405
65,705.0,2022.0,6,240.0,3174.318507449764,2.0,46420.0,94889.0,3242.0,171091.0,70000.0,102867.0,131308.0,420888.0,2022,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.7834023821853962,1.803064633413778
88,756.0,2016.0,4,112.0,1986.0,1.0,32530.0,50000.0,1196.0,36845.0,83000.0,29027.0,32638.0,118000.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8893620932655187,0.7369
42,170.0,2013.0,6,515.0,6498.0,5.0,90820.0,106916.0,8642.0,94057.0,24600.0,427588.0,741659.0,799000.0,2013,11,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.5765291056941263,0.8797280107748139
88,406.0,2015.0,8,111.0,1986.0,2.0,18480.0,49501.0,1196.0,24960.0,94461.81602591921,29682.0,28555.0,48800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0394676939240064,0.5042322377325711
8,486.0,2021.0,2,277.0,2998.0,3.0,32340.0,63002.0,2384.0,107070.0,28000.0,64373.0,87872.0,265800.0,2021,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.7325769300801165,1.699469858099743
88,313.0,2006.0,4,125.0,2362.0,4.0,13480.0,54463.0,2457.0,12042.0,137513.8131927214,31008.0,29714.0,29800.0,2006,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.043548495658612,0.22110423590327377
39,215.0,2017.0,3,95.0,1591.0,1.0,12320.0,42801.0,738.0,19950.0,155000.0,11927.0,11927.0,42800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.4661106048924091
8,763.0,2016.0,8,100.0,1499.0,1.0,19740.0,56340.0,684.0,30331.0,21000.0,30895.0,30253.0,57800.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0212210359303209,0.5383564075257365
8,88.0,2017.0,2,185.0,1998.0,1.0,26190.0,53711.0,1210.0,62850.0,74829.59136452612,54822.0,70680.0,117777.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7756366723259762,1.1701513656420472
8,97.0,2010.0,6,200.0,2996.0,3.0,15300.0,33568.0,3335.0,20582.0,95200.0,61053.0,61053.0,93800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.6131434699714013
47,370.0,2017.0,2,257.0,2979.0,2.0,54550.0,49000.0,2362.0,101618.0,70000.0,88823.0,131882.0,242888.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6735035865394823,2.0738367346938777
69,250.0,2019.0,8,420.0,6749.0,2.0,161620.0,40101.0,8250.0,625256.0,36323.678985625884,462632.0,804738.0,1280000.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.5748852421533468,15.59203012393706
32,578.0,2016.0,1,80.0,1461.0,1.0,16020.0,48000.0,1048.0,23827.0,84836.67675560943,26945.0,19723.0,49888.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3661714749277494,0.4963958333333333
29,746.0,2017.0,8,96.0,1496.0,1.0,15030.0,41617.0,682.0,22731.0,75972.14029759419,21923.0,12693.0,58688.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.727172457259907,0.5461950645169041
88,594.0,2021.0,8,72.0,996.0,1.0,13300.0,87889.0,392.0,75963.0,8000.0,17567.0,5000.0,111800.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.5134,0.8643061133930299
58,698.0,2011.0,3,80.0,1498.0,6.0,15520.0,23883.0,889.0,11634.0,105000.0,19030.0,19030.0,37800.0,2011,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.48712473307373444
9,646.0,2023.0,3,390.0,4722.061834355154,1.0,22350.0,115001.0,5588.0,126702.0,11500.0,53000.0,27700.0,219800.0,2023,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.9133574007220218,1.1017469413309449
4,136.0,2008.0,6,195.0,3197.0,6.0,14160.0,32121.0,4041.0,14239.0,171872.898372402,52769.0,52769.0,62788.0,2008,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4432925500451418
51,157.0,2019.0,6,115.0,1595.0,2.0,31170.0,32200.0,740.0,63661.0,66500.0,50675.0,63215.0,188888.0,2019,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8016293601202247,1.9770496894409937
51,284.0,2017.0,2,135.0,1991.0,2.0,23200.0,37605.0,1202.0,60336.0,64000.0,55351.0,71632.0,120800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7727133124860398,1.6044674910251295
4,579.0,2011.0,8,199.0,3197.0,3.0,14420.0,33568.0,3502.0,19736.0,134100.0,53881.0,53881.0,84800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5879408960915157
6,344.0,2015.0,2,373.0,3993.0,4.0,56480.0,53001.0,3940.0,196958.0,37000.0,185514.0,305926.0,295800.0,2017,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.6064015480867923,3.716118563800683
88,748.0,2010.0,3,80.0,1497.0,1.0,13010.0,16604.0,1026.0,1965.0,112000.0,12331.0,12331.0,7700.0,2010,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.11834497711394845
29,746.0,2015.0,8,96.0,1496.0,3.0,13450.0,52301.0,682.0,17132.0,93000.0,19973.0,9973.0,33700.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.002707309736288,0.32756543851934
92,388.0,2009.0,6,155.0,1984.0,4.0,16580.0,38071.0,1791.0,21539.0,121311.65397583875,31874.0,31874.0,93800.0,2010,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5657587139817709
44,436.0,2016.0,2,180.0,1998.0,2.0,19810.0,46229.0,1210.0,37334.0,105843.0,37509.0,44513.0,67800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8426527081976052,0.8075883103679509
92,559.0,2019.0,2,132.0,1798.0,3.0,17010.0,41361.0,976.0,45966.0,90000.0,28716.0,32203.0,105800.0,2019,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8917181629040772,1.1113367665191847
58,19.0,1989.0,6,105.0,1809.0,6.0,20610.0,33018.0,1317.478539021339,15831.0,149445.4763138798,18459.0,29535.0,98800.0,1990,34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6249873031995937,0.47946574595675084
54,317.0,2007.0,6,206.0,1998.0,6.0,26370.0,44998.0,1815.0,16125.0,144473.9025837515,34568.0,38025.0,94500.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.909086127547666,0.35834925996710965
88,408.0,2024.0,0,0.0,2754.0,1.0,15220.0,70001.0,2809.271527188067,56001.0,35537.766341849565,48662.0,2434.0,151800.0,2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.992604765817585,0.8000028571020414
29,653.0,2018.0,7,101.0,1496.0,1.0,14640.0,31001.0,682.0,23750.0,71442.0,23129.0,14381.0,71800.0,2019,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.6083026215144982,0.7661043192155091
88,152.0,2018.0,4,134.0,2493.0,1.0,25390.0,30012.0,1792.0,57907.0,86000.0,44708.0,54592.0,170788.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8189478311840562,1.9294615487138478
49,615.0,2008.0,6,158.0,1308.0,6.0,14600.0,25525.0,858.0,12238.0,145871.4073248833,33024.0,33024.0,70000.0,2009,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.4794515181194907
58,543.0,2015.0,10,105.0,2488.0,4.0,14420.0,8175.0,2464.230530678159,1066.0,136946.27838513884,22176.0,1109.0,18800.0,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.996393146979262,0.13039755351681956
83,430.0,2016.0,1,115.0,1995.0,2.0,15080.0,46229.0,1208.0,26913.0,66000.0,21394.0,21952.0,55800.0,2017,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9745809037900874,0.5821670380064462
29,746.0,2021.0,8,87.0,1496.0,1.0,15810.0,70901.0,682.0,62455.0,17000.0,22796.0,8915.0,128800.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.55703869882221,0.8808761512531558
31,169.0,2009.0,3,89.0,1591.0,4.0,10830.0,26175.0,1107.0,12765.0,248000.0,11302.0,11302.0,52800.0,2009,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.4876790830945559
29,653.0,2017.0,7,101.0,1496.0,1.0,15970.0,39903.0,682.0,17713.0,57300.0,22079.0,5000.0,60388.0,2018,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4.4158,0.44390146104302936
8,24.0,2019.0,4,80.0,1499.0,1.0,16810.0,30009.0,684.0,40547.0,101007.0,31837.0,36572.0,102000.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8705293667286449,1.3511613182711852
39,215.0,2019.0,3,93.0,1591.0,2.0,13230.0,30010.0,738.0,28492.0,101000.0,14902.0,14902.0,83800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.9494168610463178
92,652.0,2020.0,4,162.0,1984.0,1.0,17860.0,108051.0,1194.0,116103.0,20000.0,33964.0,39550.0,165800.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8587610619469026,1.0745203653830135
